categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Leches,175,3% CLASICA,LA SERENISIMA,LECHE PET 3% CLÁSICA LA SERENÍSIMA,1659.0,Segal,https://www.casa-segal.com/producto/leche-pet-3-clasica-la-serenisima/,1000
Gaseosas,176,,SPRITE,SPRITE 1.5Lts,2499.0,Segal,https://www.casa-segal.com/producto/sprite-1-5lts/,1500
Gaseosas,177,,SPRITE,SPRITE 2.25Lts,2999.0,Segal,https://www.casa-segal.com/producto/sprite-2-25lts/,2250
Gaseosas,178,,SPRITE,SPRITE 500ml,999.0,Segal,https://www.casa-segal.com/producto/sprite-500ml/,500
Gaseosas,179,,SPRITE,SPRITE LATA 310cc,900.0,Segal,https://www.casa-segal.com/producto/sprite-lata-310cc/,310
Shampoos,180,RECONSTRUCCION COMPLETA,DOVE,DOVE SHAMPOO 400ml RECONSTRUCCIÓN COMPLETA,4229.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-400ml-reconstruccion-completa/,400
Shampoos,181,REGENERACION EXTREMA,DOVE,DOVE SHAMPOO 400ml REGENERACIÓN EXTREMA,4229.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-400ml-regeneracion-extrema/,400
Shampoos,182,RITUAL CRECIMIENTO,DOVE,DOVE SHAMPOO 400ml RITUAL CRECIMIENTO,4229.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-400ml-ritual-crecimiento/,400
Shampoos,183,RITUAL DETOX,DOVE,DOVE SHAMPOO 400ml RITUAL DETOX,4229.0,Segal,https://www.casa-segal.com/producto/dove-shampoo-400ml-ritual-detox/,400
Fideos,184,PENNE RIGATE,LUCCHETTI,FIDEOS PENNE RIGATE LUCCHETTI 500g,899.0,Segal,https://www.casa-segal.com/producto/fideos-penne-rigate-lucchetti-500g/,500
Fideos,185,PENNE RIGATE,MATARAZZO,FIDEOS PENNE RIGATE MATARAZZO 500g,1099.0,Segal,https://www.casa-segal.com/producto/fideos-penne-rigate-matarazzo-500g/,500
Fideos,186,RIGATTI,LA PROVIDENCIA,FIDEOS RIGATTI LA PROVIDENCIA 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-rigatti-la-providencia-500g/,500
Fideos,187,SPAGHETTI,LA PROVIDENCIA,FIDEOS SPAGHETTI  LA PROVIDENCIA 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-spaghetti-la-providencia-500g/,500
Fideos,188,SPAGHETTI INTEGRAL,MATARAZZO,FIDEOS SPAGHETTI INTEGRAL MATARAZZO 500g,1399.0,Segal,https://www.casa-segal.com/producto/fideos-spaghetti-integral-matarazzo-500g/,500
Fideos,189,SPAGHETTI,LUCCHETTI,FIDEOS SPAGHETTI LUCCHETTI 500g,949.0,Segal,https://www.casa-segal.com/producto/fideos-spaghetti-lucchetti-500g/,500
Fideos,190,SPAGHETTI,MATARAZZO,FIDEOS SPAGHETTI MATARAZZO 500g,1099.0,Segal,https://www.casa-segal.com/producto/fideos-spaghetti-matarazzo-500g/,500
Fideos,191,SPAGHETTI,TERRABUSI,FIDEOS SPAGHETTI TERRABUSI 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-spaghetti-terrabusi-500g/,500
Fideos,192,TALLARIN,LA PROVIDENCIA,FIDEOS TALLARÍN LA PROVIDENCIA 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-tallarin-la-providencia-500g/,500
Fideos,193,TALLARIN,LUCCHETTI,FIDEOS TALLARÍN LUCCHETTI 500g,949.0,Segal,https://www.casa-segal.com/producto/fideos-tallarin-lucchetti-500g/,500
Fideos,194,TALLARIN,MATARAZZO,FIDEOS TALLARÍN MATARAZZO 500g,1099.0,Segal,https://www.casa-segal.com/producto/fideos-tallarin-matarazzo-500g/,500
Fideos,195,TIRABUZON,LA PROVIDENCIA,FIDEOS TIRABUZÓN LA PROVIDENCIA 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-tirabuzon-la-providencia-500g/,500
Fideos,196,TIRABUZON,MATARAZZO,FIDEOS TIRABUZÓN MATARAZZO 500g,1099.0,Segal,https://www.casa-segal.com/producto/fideos-tirabuzon-matarazzo-500g/,500
Fideos,197,TIRABUZON,TERRABUSI,FIDEOS TIRABUZÓN TERRABUSI 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-tirabuzon-terrabusi-500g/,500
Fideos,198,SPAGHETTI,DON FELIPE,SPAGHETTI DON FELIPE 500gr,1399.0,Segal,https://www.casa-segal.com/producto/spaghetti-don-felipe-500gr/,500
Fideos,199,TALLARINES,DON FELIPE,TALLARINES DON FELIPE 500g,1399.0,Segal,https://www.casa-segal.com/producto/tallarines-don-felipe-500g/,500
Fideos,200,TIRABUZONES,DON FELIPE,TIRABUZONES DON FELIPE 500g,1399.0,Segal,https://www.casa-segal.com/producto/tirabuzones-don-felipe-500g/,500
Leches,201,SERENISIMA CHOCOLATADA,?,SERENISIMA CHOCOLATADA 1LT,1899.0,Segal,https://www.casa-segal.com/producto/serenisima-chocolatada-1-litro/,1000
Gaseosas,202,NARANJA,FANTA,FANTA NARANJA LATA 310cc,900.0,Segal,https://www.casa-segal.com/producto/fanta-naranja-lata-310cc/,310
Gaseosas,203,CITRUS,MANAOS,MANAOS CITRUS 3L,1499.0,Segal,https://www.casa-segal.com/producto/manaos-citrus-3l/,3000
